full_id,perc_max,num_season,year_2season,num_inactive,start_month_mode_seasonPrim,end_month_mode_seasonPrim,peak_month_mode_seasonPrim,dur_day_mean_seasonPrim,dur_day_median_seasonPrim,amp_mean_seasonPrim,start_month_mode_seasonSec,end_month_mode_seasonSec,peak_month_mode_seasonSec,dur_day_mean_seasonSec,dur_day_median_seasonSec,amp_mean_seasonSec,superficie,osm_id,X,Y,comm_fkt
w690634271,"29.8856545307972","5","0","2","5","2","9","482","342","18.5034315184233",NA,NA,NA,NA,NA,NA,"2185.441","690634271",47.5669731,-21.3645967,KELILALINA_FOTSIALANANA
w690634272,"77.1002380700861","8","1","2","3","3","9","341.5","338","20.7014901394303","2","8","5","203","203","14.5666414751041","1421.496",NA,47.5676687,-21.3665790,KELILALINA_FOTSIALANANA
w690634273,"59.888758156206","4","0","0","1","1","9","369.666666666667","348","22.8010667804017",NA,NA,NA,NA,NA,NA,"3968.772","690634273",47.5681765,-21.3689491,KELILALINA_FOTSIALANANA
w690635160,"37.788658035558","6","0","0","6","6","11","359","342","17.8814870919422",NA,NA,NA,NA,NA,NA,"3833.339","690635160",47.5763593,-21.3647678,KELILALINA_FOTSIALANANA
w690635161,"84.2517738409573","6","1","0","6","6","9","403","342","18.179660795329","1","7","5","189","189","10.534710845275","1492.897",NA,47.5754985,-21.3657601,KELILALINA_FOTSIALANANA
w690635162,"16.3964180061777","6","0","1","2","2","9","318.2","299","7.2478422469631",NA,NA,NA,NA,NA,NA,"4601.593","690635162",47.5737907,-21.3662037,KELILALINA_FOTSIALANANA
w690635163,"55.9097757258263","7","0","1","4","2","9","333.6","327","19.2399887453863",NA,NA,NA,NA,NA,NA,"6950.889","690635163",47.5784172,-21.3657810,IFANADIANA_AMBORAKA
w690635164,"41.8571006756922","7","0","2","5","5","8","343.75","331","11.8592619603396",NA,NA,NA,NA,NA,NA,"651.33",NA,47.5796222,-21.3655189,IFANADIANA_AMBORAKA
w690635165,"32.2775625829149","5","0","1","5","2","10","370.333333333333","307","18.4058953974903",NA,NA,NA,NA,NA,NA,"3440.786","690635165",47.5781725,-21.3709229,IFANADIANA_AMBORAKA
w690635166,"58.2101096701378","6","2","0","5","1","10","379.25","342","43.5741825623839","1","7","4","177","177","36.4402394733265","3139.413","690635166",47.5777398,-21.3613506,IFANADIANA_AMBORAKA
w690635167,"28.406157957427","5","0","1","2","12","8","450.5","460.5","14.5160473029061",NA,NA,NA,NA,NA,NA,"1895.9",NA,47.5806817,-21.3613939,IFANADIANA_AMBORAKA
w690635265,"47.3031862980639","7","1","1","8","6","11","396.5","412","13.3790876650771","10","4","1","180","180","6.87446869134962","16238.17","690635265",47.5752966,-21.3371473,KELILALINA_FOTSIALANANA
w690635266,"62.6240589341313","7","0","1","6","1","9","332.2","335","26.4035670199406",NA,NA,NA,NA,NA,NA,"1686.57",NA,47.5792341,-21.3392255,KELILALINA_FOTSIALANANA
w690635267,"25.5085814585836","5","0","0","5","2","9","380.5","415","16.6494057923435",NA,NA,NA,NA,NA,NA,"999.4033",NA,47.5758550,-21.3387444,KELILALINA_FOTSIALANANA
w690635297,"29.6176170173069","7","1","1","5","11","7","261","245","16.5550904062268","11","5","2","194","194","28.7918992974607","6425.676","690635297",47.5856373,-21.3631718,IFANADIANA_AMBORAKA
w690635298,"69.022338263969","7","0","3","5","1","9","309","289.5","41.8425065687062",NA,NA,NA,NA,NA,NA,"1249.367",NA,47.5828951,-21.3663947,IFANADIANA_AMBORAKA
w690635299,"3.95866865791331","9","3","1","6","12","9","189.6","194","1.74385084572113","12","7","3","190.333333333333","195","3.33484263831143","2033.717",NA,47.5858538,-21.3660986,IFANADIANA_AMBORAKA
w690635300,"72.2412768911462","7","0","1","4","4","10","357.2","355","22.4246073381004",NA,NA,NA,NA,NA,NA,"2421.008","690635300",47.5878304,-21.3659564,IFANADIANA_AMBORAKA
w690635301,"50.5240727938736","8","0","3","4","1","9","324.75","352.5","19.7753291846718",NA,NA,NA,NA,NA,NA,"5320.989","690635301",47.5897606,-21.3664323,IFANADIANA_AMBORAKA
w690636288,"30.7741091111324","5","0","1","6","6","3","361.25","391.5","13.4020858377091",NA,NA,NA,NA,NA,NA,"9970.496","690636288",47.6021102,-21.3655883,AMBIABE_AMBIABE I
w690636289,"28.7356442446306","8","2","1","6","2","9","254.2","279","10.8654553102691","12","5","3","184","184","7.20124364762753","21285.15","690636289",47.5983223,-21.3633145,IFANADIANA_AMBORAKA
w690636290,"33.1741252531574","5","0","0","4","4","9","370","366","15.0341511754593",NA,NA,NA,NA,NA,NA,"10944.98","690636290",47.5991466,-21.3690793,AMBIABE_AMBIABE I
w690636291,"98.9248919792613","4","0","2","2","12","6","377.5","377.5","16.3436187283634",NA,NA,NA,NA,NA,NA,"798.0814",NA,47.5945571,-21.3705746,AMBIABE_AMBIABE I
w690637575,"57.3025690148076","7","0","1","5","1","9","335.2","322","18.4588580170985",NA,NA,NA,NA,NA,NA,"4949.354","690637575",47.6133903,-21.3610959,IFANADIANA_AMBODIARA
w690637577,"55.0449154513489","7","1","0","5","5","1","288.8","355","23.7688892205733","11","5","2","187","187","28.6611282823458","5988.95","690637577",47.6039321,-21.3617598,IFANADIANA_AMBORAKA
w690637579,"5.38594068714234","6","1","2","5","12","9","324.75","331.5","3.88473079601806","12","6","2","194","194","2.92433360674082","2939.055","690637579",47.6085942,-21.3639196,IFANADIANA_AMBODIARA
w690637581,"42.4150444038785","8","1","1","6","6","1","312.6","349","26.1441543487301","1","6","3","153","153","20.0543267650862","12728.66","690637581",47.6110780,-21.3649679,IFANADIANA_AMBODIARA
w690637585,"70.3455291456582","5","0","0","6","6","12","359.5","348.5","29.6932184002608",NA,NA,NA,NA,NA,NA,"5228.373","690637585",47.6081513,-21.3616126,IFANADIANA_AMBODIARA
w690637596,"36.84800608925","8","1","1","6","1","10","290.2","328","16.0313649896996","1","10","5","272","272","10.5211848109675","3278.15","690637596",47.6118952,-21.3673537,IFANADIANA_AMBODIARA
w690637600,"43.5733112832526","6","1","2","1","2","9","381.666666666667","385","22.1862855602096","2","7","5","167","167","11.5561707453226","3765.281","690637600",47.6108589,-21.3694731,IFANADIANA_AMBODIARA
w690639888,"54.939808240773","7","0","2","4","1","8","311.2","293","24.6384896771085",NA,NA,NA,NA,NA,NA,"803.7209",NA,47.5408781,-20.8286693,ANALAMPASINA_ANALAMPASINA
w690639889,"32.042679314652","7","0","1","7","7","11","361.8","363","16.2797914465967",NA,NA,NA,NA,NA,NA,"3207.85","690639889",47.5400754,-20.8289241,ANALAMPASINA_ANALAMPASINA
w690639890,"20.5115542552182","5","0","1","6","6","1","405.333333333333","378","13.0384617948563",NA,NA,NA,NA,NA,NA,"5095.439","690639890",47.5414979,-20.8325635,ANALAMPASINA_ANALAMPASINA
w690639891,"52.1837948570113","7","1","1","4","3","9","325.4","342","37.5382937086166","4","9","6","138","138","8.58159484583961","5295.841","690639891",47.5388936,-20.8335243,ANALAMPASINA_ANALAMPASINA
w690639892,"47.5953105368547","6","0","1","6","6","3","350.75","359.5","30.7509630734672",NA,NA,NA,NA,NA,NA,"5270.854","690639892",47.5391391,-20.8347072,ANALAMPASINA_ANALAMPASINA
w690639893,"25.6082310140896","8","1","1","4","6","9","283","243","17.3660393819635","12","6","3","174","174","13.603803320692","2768.996","690639893",47.5399684,-20.8342839,ANALAMPASINA_ANALAMPASINA
w690639894,"17.8689621199356","5","0","0","4","5","10","377","381","9.95600108676544",NA,NA,NA,NA,NA,NA,"3647.633","690639894",47.5404948,-20.8354055,ANALAMPASINA_ANALAMPASINA
w690639895,"76.5165366045765","8","0","2","7","7","10","301.6","286","50.7785419701209",NA,NA,NA,NA,NA,NA,"1396.663",NA,47.5402134,-20.8373288,ANALAMPASINA_ANALAMPASINA
w690639896,"62.609203559785","6","0","1","5","7","12","382","370","31.9533239446836",NA,NA,NA,NA,NA,NA,"1203.866",NA,47.5405079,-20.8367479,ANALAMPASINA_ANALAMPASINA
w690639897,"34.1214384478391","6","1","0","6","2","9","305.25","293","17.2498032342256","11","6","1","223","223","16.2069153104607","2455.253","690639897",47.5416591,-20.8369632,ANALAMPASINA_ANALAMPASINA
w690639898,"37.7948956920964","7","1","0","3","5","9","333.8","307","27.7872110942491","12","8","3","223","223","19.8121615154059","965.8323",NA,47.5438708,-20.8358512,ANALAMPASINA_ANALAMPASINA
w690639899,"46.9359780988547","9","2","1","6","1","9","281.4","286","25.9337841265685","1","6","3","185","185","31.3091596022822","6083.461","690639899",47.5441348,-20.8350673,ANALAMPASINA_ANALAMPASINA
w690639900,"47.1489980217779","6","0","1","4","1","9","338.25","289","17.9416959340653",NA,NA,NA,NA,NA,NA,"1980.312",NA,47.5448067,-20.8351808,ANALAMPASINA_ANALAMPASINA
w690639901,"55.3339860129137","6","0","0","6","6","12","380","384","29.7912123723817",NA,NA,NA,NA,NA,NA,"7107.362","690639901",47.5461780,-20.8360195,ANALAMPASINA_ANALAMPASINA
w690639902,"92.9711260015698","7","1","0","3","3","5","336.4","363","22.6173462009049","11","7","2","251","251","10.9906240979463","1362.249",NA,47.5468237,-20.8381627,ANALAMPASINA_ANALAMPASINA
w690639903,"25.55322718008","6","1","0","4","1","9","335.25","328.5","11.4185501513916","2","9","5","230","230","6.19639651813611","1370.49",NA,47.5482500,-20.8364499,ANALAMPASINA_ANALAMPASINA
w690639904,"68.8358558116013","8","1","2","6","3","10","297.4","294","52.3164769379023","1","6","3","146","146","31.4741222937306","3509.569","690639904",47.5468736,-20.8348036,ANALAMPASINA_ANALAMPASINA
w690639905,"28.6087797236512","5","0","1","6","6","12","388.666666666667","371","18.8090686935028",NA,NA,NA,NA,NA,NA,"1266.648",NA,47.5459640,-20.8341303,ANALAMPASINA_ANALAMPASINA
w690640259,"60.5376993455788","6","1","1","4","5","11","314.333333333333","300","33.1251763059995","1","7","4","174","174","15.3845809678907","2432.206","690640259",47.6250825,-21.3674909,IFANADIANA_AMBODIARA
w690641735,"37.6858162144026","7","0","1","6","6","10","336.4","371","23.3578643829479",NA,NA,NA,NA,NA,NA,"60799.86","690641735",47.6503417,-21.3608517,IFANADIANA_AMBODIARA
w690642017,"51.99333445694","7","0","1","5","12","9","337.8","392","19.4018987028069",NA,NA,NA,NA,NA,NA,"2443.375","690642017",47.5598309,-21.3306026,KELILALINA_ANDRANOMAINTY
w690642029,"17.4647227375404","10","2","2","6","3","9","262.8","272","8.68315880225908","3","7","5","145.5","145.5","5.73888750575388","1330.985",NA,47.5657423,-21.3319959,KELILALINA_ANDRANOMAINTY
w690642030,"66.2111914851929","5","0","1","6","2","9","330","349.5","32.6862003150268",NA,NA,NA,NA,NA,NA,"1106.089",NA,47.5672230,-21.3300235,KELILALINA_ANDRANOMAINTY
w690642031,"42.1343010093554","6","0","0","7","7","4","315.4","327","22.5509448920072",NA,NA,NA,NA,NA,NA,"534.9813",NA,47.5665913,-21.3296514,KELILALINA_ANDRANOMAINTY
w690642032,"17.3560817527383","6","0","1","4","4","9","324.25","331.5","9.83170662411102",NA,NA,NA,NA,NA,NA,"596.3032",NA,47.5675865,-21.3305312,KELILALINA_ANDRANOMAINTY
w690642033,"86.959708313727","5","0","0","3","3","9","464.5","377.5","42.6234529739227",NA,NA,NA,NA,NA,NA,"455.1869",NA,47.5691972,-21.3322379,KELILALINA_ANDRANOMAINTY
w690642035,"45.0007930383388","9","0","4","5","1","9","283","257","29.1834893488651",NA,NA,NA,NA,NA,NA,"1448.541",NA,47.5672170,-21.3331799,KELILALINA_ANDRANOMAINTY
w690642036,"23.50582236394","6","0","0","6","5","9","349.2","334","12.8570477739676",NA,NA,NA,NA,NA,NA,"6687.909","690642036",47.5678686,-21.3341217,KELILALINA_ANDRANOMAINTY
w690642038,"59.3288624175705","5","0","0","2","2","9","368","380","23.8727693863587",NA,NA,NA,NA,NA,NA,"1431.12",NA,47.5648438,-21.3346921,KELILALINA_ANDRANOMAINTY
w690642040,"85.0821502919618","10","3","1","7","12","10","228.2","188","33.4347345673241","12","7","3","198.333333333333","196","24.0722207532405","1372.627",NA,47.5651739,-21.3358430,KELILALINA_FOTSIALANANA
w690642041,"20.8833486400828","4","0","0","5","4","9","445.5","328","13.6099393286353",NA,NA,NA,NA,NA,NA,"3989.917","690642041",47.5619470,-21.3337810,KELILALINA_ANDRANOMAINTY
w690642042,"24.3112291871884","6","1","2","4","1","9","361","385","19.6287455290404","1","8","5","195","195","18.4588253638128","411.2794",NA,47.5599881,-21.3325044,KELILALINA_ANDRANOMAINTY
w690642043,"55.0768815034238","6","0","1","5","5","10","366","356","33.3948729834827",NA,NA,NA,NA,NA,NA,"3370.955","690642043",47.5671977,-21.3364748,KELILALINA_FOTSIALANANA
w690642044,"34.9799689608865","5","0","2","5","1","10","468.333333333333","432","19.9819023884389",NA,NA,NA,NA,NA,NA,"1701.183",NA,47.5633945,-21.3363812,KELILALINA_FOTSIALANANA
w690642046,"28.5268127177169","6","0","1","5","2","9","463","350","16.6633648529105",NA,NA,NA,NA,NA,NA,"1062.769",NA,47.5676556,-21.3378254,KELILALINA_FOTSIALANANA
w690642047,"68.9951245811672","8","1","1","6","4","1","266.6","279","21.4885642112167","12","10","5","299","299","18.4777991510278","1593.754",NA,47.5673064,-21.3393534,KELILALINA_FOTSIALANANA
w690642863,"48.9710174719772","7","0","2","4","3","9","349","349","24.7622315972653",NA,NA,NA,NA,NA,NA,"687.7183",NA,47.6782825,-21.3590732,IFANADIANA_AMBODIRAFIA II
w690642864,"40.8428405537397","7","0","1","6","6","10","321.2","322","17.0484975430702",NA,NA,NA,NA,NA,NA,"9652.688","690642864",47.6777175,-21.3554426,IFANADIANA_AMBODIRAFIA II
w690642865,"48.9222082345451","9","0","3","12","12","5","294.6","230","15.8867753162255",NA,NA,NA,NA,NA,NA,"759.7485",NA,47.6780932,-21.3512879,IFANADIANA_AMBODIRAFIA II
w690642866,"36.9450666467066","6","0","1","6","6","12","350.75","359","17.4254536017758",NA,NA,NA,NA,NA,NA,"37930.91","690642866",47.6749167,-21.3618577,IFANADIANA_AMBODIRAFIA II
w690642872,"25.2215793889899","5","0","1","6","6","12","368.25","370","14.9892885146209",NA,NA,NA,NA,NA,NA,"58934.75","690642872",47.6704600,-21.3616027,IFANADIANA_AMBODIRAFIA II
w690642873,"20.0093452840887","7","0","1","5","4","9","342.2","335","11.9490264277814",NA,NA,NA,NA,NA,NA,"3959.896","690642873",47.6739514,-21.3568108,IFANADIANA_AMBODIRAFIA II
w690643399,"41.9659961605001","7","1","0","6","6","10","304.2","363","27.7489492689965","1","6","3","161","161","14.4700327892055","28825.87","690643399",47.6558926,-21.3657201,IFANADIANA_AMBODIARA
w690643400,"7.25275776218032","9","2","3","5","12","9","240.5","209.5","4.19100451271914","12","6","3","164","164","3.30910003900311","3420.192","690643400",47.6545903,-21.3647792,IFANADIANA_AMBODIARA
w690643401,"53.1734636823562","5","0","0","7","7","1","392.75","394.5","28.1122761271053",NA,NA,NA,NA,NA,NA,"3823.55","690643401",47.6565657,-21.3686236,IFANADIANA_AMBODIARA
w690643402,"33.2768683313759","6","0","0","4","5","11","372.6","370","17.4854664446172",NA,NA,NA,NA,NA,NA,"4067.801","690643402",47.6567708,-21.3695380,IFANADIANA_AMBODIARA
w690643403,"33.7970969436687","8","0","2","3","12","9","312.6","314","19.5092304422423",NA,NA,NA,NA,NA,NA,"1318.532",NA,47.6552764,-21.3697714,IFANADIANA_AMBODIARA
w690643404,"38.1837915279801","8","2","0","6","12","8","286.2","273","21.9536042703077","12","6","3","174","174","11.778809556089","4918.949","690643404",47.6492393,-21.3677894,IFANADIANA_AMBODIARA
w690643405,"13.3696378160608","5","0","1","3","7","11","375","366.5","9.29262683365135",NA,NA,NA,NA,NA,NA,"2075.248","690643405",47.6507837,-21.3701750,IFANADIANA_AMBODIARA
w690643406,"71.8631785097827","5","0","0","3","4","11","368.25","359.5","34.606907480493",NA,NA,NA,NA,NA,NA,"651.874",NA,47.6530974,-21.3680985,IFANADIANA_AMBODIARA
w690643407,"74.3117330714631","6","0","2","2","3","11","341.8","329","34.319422211817",NA,NA,NA,NA,NA,NA,"1090.316",NA,47.6520585,-21.3649150,IFANADIANA_AMBODIARA
w690643943,"47.1838600199846","6","0","1","4","6","10","310.25","292","26.028358210218",NA,NA,NA,NA,NA,NA,"452.2416",NA,47.6656302,-21.3615419,IFANADIANA_AMBODIARA
w690643944,"31.0509718147057","6","0","1","5","3","9","368.25","366","15.6882870253926",NA,NA,NA,NA,NA,NA,"3578.926","690643944",47.6617672,-21.3573303,IFANADIANA_AMBODIRAFIA II
w690643945,"21.8343104745176","4","0","1","3","10","7","203","203","15.2934166249171",NA,NA,NA,NA,NA,NA,"582.705",NA,47.6627897,-21.3595856,IFANADIANA_AMBODIARA
w690644728,"62.9065332548168","6","0","0","2","2","8","353.2","399","31.365520448631",NA,NA,NA,NA,NA,NA,"653.1743",NA,47.6640804,-21.3619687,IFANADIANA_AMBODIARA
w690644729,"37.1820449838186","5","0","2","5","6","12","360.666666666667","384","20.0702308520721",NA,NA,NA,NA,NA,NA,"7387.155","690644729",47.6623863,-21.3628051,IFANADIANA_AMBODIARA
w690644730,"20.2746628471784","5","0","2","5","5","11","388.666666666667","420","16.5615822203345",NA,NA,NA,NA,NA,NA,"2184.597","690644730",47.6609380,-21.3624351,IFANADIANA_AMBODIARA
w690644731,"82.6748870265918","8","1","2","6","3","8","299.5","275","19.3118025867064","11","5","2","202","202","15.229458445469","961.186",NA,47.6665993,-21.3640205,IFANADIANA_AMBODIARA
w690644732,"65.9677201251961","6","0","0","3","7","3","353.4","286","27.9894752288077",NA,NA,NA,NA,NA,NA,"2977.994","690644732",47.6666441,-21.3656524,IFANADIANA_AMBODIARA
w690644733,"9.96317104148548","7","1","2","2","12","7","307.25","303.5","7.41064360202405","3","2","6","328","328","9.16091838023113","889.602",NA,47.6604915,-21.3660014,IFANADIANA_AMBODIARA
w690644734,"24.0246663178232","8","1","2","7","2","10","291.6","293","13.8497903545208","2","7","4","154","154","7.28717280582008","674.2341",NA,47.6688666,-21.3667162,IFANADIANA_AMBODIARA
w690644735,"31.2781149511025","6","0","0","5","6","10","370.2","397","19.653997170464",NA,NA,NA,NA,NA,NA,"2042.671","690644735",47.6702669,-21.3672229,IFANADIANA_AMBODIARA
w690644736,"51.1119714797198","9","0","3","6","1","10","274.6","236","32.953914355269",NA,NA,NA,NA,NA,NA,"45546.66","690644736",47.6688646,-21.3733734,IFANADIANA_AMBODIARA
w690646082,"25.1909806511309","6","0","2","7","12","2","375.4","350","14.987040707546",NA,NA,NA,NA,NA,NA,"973.5524",NA,47.6478064,-21.3666385,IFANADIANA_AMBODIARA
w690646083,"72.9273621751762","6","0","1","6","6","9","336.5","335","35.9452371807355",NA,NA,NA,NA,NA,NA,"574.1691",NA,47.6482530,-21.3670528,IFANADIANA_AMBODIARA
w690647073,"89.553576853753","6","0","0","3","3","11","388.2","397","30.2865409085235",NA,NA,NA,NA,NA,NA,"1010.487",NA,47.5485376,-21.3318924,KELILALINA_ANOSY
w690647074,"79.8545123583162","6","2","0","9","3","12","358","334","23.50772250835","3","9","6","230","230","12.2842420807942","1580.597",NA,47.5496979,-21.3331952,KELILALINA_ANOSY
w690647075,"94.8564051747052","8","2","0","3","3","8","311","321","50.6774223126947","1","7","4","168","168","34.5104028704995","563.4592",NA,47.5504305,-21.3325898,KELILALINA_ANOSY
w690647076,"50.3825423594795","8","0","2","5","1","10","286","264","24.1174112968458",NA,NA,NA,NA,NA,NA,"1830.667",NA,47.5513919,-21.3320799,KELILALINA_ANOSY
w690647077,"57.5105937306027","5","0","0","6","1","9","434.5","422.5","25.1177027888266",NA,NA,NA,NA,NA,NA,"2237.096","690647077",47.5554114,-21.3321149,KELILALINA_ANOSY
w690647078,"58.6794774484975","8","0","2","12","3","7","312.4","266","25.5089469229245",NA,NA,NA,NA,NA,NA,"859.3665",NA,47.5546986,-21.3332385,KELILALINA_ANOSY
w690647080,"59.2876219901971","6","0","1","6","6","12","336.75","345.5","20.4557026720564",NA,NA,NA,NA,NA,NA,"4323.268","690647080",47.5567124,-21.3324851,KELILALINA_ANOSY
w690647084,"56.4581537650162","8","0","2","4","1","9","308.6","301","24.9970891666271",NA,NA,NA,NA,NA,NA,"1931.167",NA,47.5587211,-21.3349824,KELILALINA_FOTSIALANANA
w690647086,"58.3412717497416","6","0","0","4","3","11","360","335","18.1145240446963",NA,NA,NA,NA,NA,NA,"4083.491","690647086",47.5541515,-21.3349579,KELILALINA_ANOSY
w690647088,"46.8485826229456","5","0","1","4","2","9","317.5","321.5","24.6598036037121",NA,NA,NA,NA,NA,NA,"3493.626","690647088",47.5517777,-21.3359106,KELILALINA_ANOSY
w690647092,"71.5605847734834","6","0","2","3","1","9","336.6","315","30.9927186719562",NA,NA,NA,NA,NA,NA,"1601.399",NA,47.5531197,-21.3369751,KELILALINA_ANOSY
w690647094,"72.8571224932906","6","0","0","3","3","9","362.8","355","29.4073983282028",NA,NA,NA,NA,NA,NA,"1235.082",NA,47.5569003,-21.3369949,KELILALINA_FOTSIALANANA
w690647097,"46.9014706932823","6","0","1","4","4","9","344.25","353","16.4272081265308",NA,NA,NA,NA,NA,NA,"20074.44","690647097",47.5576602,-21.3384324,KELILALINA_FOTSIALANANA
w690647124,"72.5805371719997","6","0","1","5","6","12","342","353","23.5293855654436",NA,NA,NA,NA,NA,NA,"10723.65","690647124",47.5514866,-21.3388978,KELILALINA_FOTSIALANANA
w690647134,"30.4874687827404","6","0","0","5","5","9","360","336","20.8157872582781",NA,NA,NA,NA,NA,NA,"2313.143","690647134",47.5539749,-21.3387339,KELILALINA_FOTSIALANANA
w690649214,"31.716485007032","5","0","0","4","3","9","340.25","335.5","16.0384604898545",NA,NA,NA,NA,NA,NA,"3976.402","690649214",47.6782323,-21.3619238,IFANADIANA_AMBODIRAFIA II
w690649215,"20.4251935230928","8","1","1","7","6","4","262.5","254.5","8.98963431335477","3","10","5","201","201","3.39831408962056","2722.715","690649215",47.6783409,-21.3651137,IFANADIANA_AMBODIARA
w690649216,"42.6503219684514","5","0","0","5","6","10","373.25","369.5","21.4380417704176",NA,NA,NA,NA,NA,NA,"25157.25","690649216",47.6766573,-21.3684978,IFANADIANA_AMBODIARA
w690650706,"33.6765268997557","5","0","0","6","5","11","364.75","363","18.2548357032732",NA,NA,NA,NA,NA,NA,"9904.031","690650706",47.6563304,-21.3578362,IFANADIANA_AMBODIARA
w690650724,"36.0359460421758","7","0","2","6","2","9","307","307","18.2802533353228",NA,NA,NA,NA,NA,NA,"9599.846","690650724",47.6483726,-21.3579327,IFANADIANA_AMBODIARA
w690650725,"38.0064471258684","5","0","0","6","6","12","361.5","373.5","14.3136065888462",NA,NA,NA,NA,NA,NA,"7542.972","690650725",47.6509201,-21.3564725,IFANADIANA_AMBODIARA
w690650726,"68.844307279201","9","1","2","7","3","12","298.6","301","20.6738934266732","3","8","6","160","160","17.9235265459594","667.1588",NA,47.6484920,-21.3562285,IFANADIANA_AMBODIARA
w690650727,"50.0830034515756","7","0","1","6","4","10","305.5","296","27.3946522487909",NA,NA,NA,NA,NA,NA,"827.6066",NA,47.6494167,-21.3561023,IFANADIANA_AMBODIARA
w690650728,"2.73999189497909","4","0","2","6","3","10","290.5","290.5","0.591513279796544",NA,NA,NA,NA,NA,NA,"845.8087",NA,47.6562015,-21.3548948,IFANADIANA_AMBODIRAFIA II
w690650729,"16.3204124576599","9","0","3","7","7","10","247","217","9.26820833148505",NA,NA,NA,NA,NA,NA,"1187.044",NA,47.6546416,-21.3546019,IFANADIANA_AMBODIRAFIA II
w690650736,"18.9734069119154","6","0","0","5","5","10","355.8","362","11.3477565265023",NA,NA,NA,NA,NA,NA,"716.3767",NA,47.6542077,-21.3537546,IFANADIANA_AMBODIRAFIA II
w690650737,"38.4984885507356","5","0","0","6","6","12","380.5","370.5","22.209915228336",NA,NA,NA,NA,NA,NA,"9895.773","690650737",47.6513931,-21.3534972,IFANADIANA_AMBODIRAFIA II
w690650738,"29.6440157831216","8","0","3","12","3","7","358","349","19.0947570593576",NA,NA,NA,NA,NA,NA,"579.4501",NA,47.6486508,-21.3537469,IFANADIANA_AMBODIARA
w690650739,"13.6179376875139","4","0","2","5","3","10","289","289","7.77308309594438",NA,NA,NA,NA,NA,NA,"1970.475",NA,47.6473475,-21.3531277,IFANADIANA_AMBODIARA
w690650740,"51.0767984619495","5","0","0","6","6","11","366.25","366","20.1533460075691",NA,NA,NA,NA,NA,NA,"8944.15","690650740",47.6522413,-21.3516025,IFANADIANA_AMBODIRAFIA II
w690652374,"80.4984039321036","7","2","0","6","1","9","303.25","314","35.4285918087858","1","6","4","153.5","153.5","22.0973439992945","14669.31","690652374",47.6463385,-20.7830089,FASINTSARA_SAHAKONDRO
w690653781,"30.9631492954382","8","0","2","5","3","9","326.6","301","11.3965020007155",NA,NA,NA,NA,NA,NA,"8195.753","690653781",47.6438676,-21.3514017,IFANADIANA_ANTAFOTENINA
w690653782,"30.6427153896475","4","0","1","6","6","10","442.666666666667","384","26.8398373610759",NA,NA,NA,NA,NA,NA,"1226.394",NA,47.6434405,-21.3533273,IFANADIANA_AMBODIARA
w690653783,"46.8956072849789","6","0","4","8","4","12","251.333333333333","244","30.7528526632924",NA,NA,NA,NA,NA,NA,"846.1145",NA,47.6423849,-21.3529374,IFANADIANA_AMBODIARA
w690653784,"53.3822047364958","7","1","0","6","6","10","293.2","343","33.2552963427138","12","7","3","195","195","29.4431647461217","12239.61","690653784",47.6405473,-21.3532981,IFANADIANA_AMBODIARA
w690653785,"63.6175622544829","5","0","0","7","7","12","358","353","35.5024856693932",NA,NA,NA,NA,NA,NA,"3882.364","690653785",47.6418856,-21.3553666,IFANADIANA_AMBODIARA
w690653786,"38.7398469354515","5","0","1","12","4","6","433","419","15.6567472126406",NA,NA,NA,NA,NA,NA,"1569.445",NA,47.6401295,-21.3601837,IFANADIANA_AMBODIARA
w690653787,"94.2323748295086","6","0","0","3","4","10","354.6","376","23.5978355034765",NA,NA,NA,NA,NA,NA,"1477.946",NA,47.6411245,-21.3580183,IFANADIANA_AMBODIARA
w690653788,"37.0129867766043","6","0","1","5","4","10","325.4","349","17.7316172800024",NA,NA,NA,NA,NA,NA,"4160.961","690653788",47.6398337,-21.3575771,IFANADIANA_AMBODIARA
w690653943,"71.2114695704","7","0","1","6","6","10","334","322","46.0009137713635",NA,NA,NA,NA,NA,NA,"793.8924",NA,47.5604464,-20.8405322,ANALAMPASINA_AMBOHIMALAZA
w690653944,"52.9153645159131","8","0","2","5","1","9","291.6","244","14.7552649338364",NA,NA,NA,NA,NA,NA,"8929.637","690653944",47.5630317,-20.8389834,ANALAMPASINA_AMBOHIMALAZA
w690653945,"34.0670471951094","5","0","1","4","4","10","357.75","384","25.3797093215065",NA,NA,NA,NA,NA,NA,"954.9867",NA,47.5626398,-20.8409741,ANALAMPASINA_AMBOHIMALAZA
w690653946,"46.4062523881556","6","0","1","3","3","10","354.6","349","24.7312665619664",NA,NA,NA,NA,NA,NA,"1103.612",NA,47.5638310,-20.8408079,ANALAMPASINA_AMBOHIMALAZA
w690653947,"55.9100956384288","4","0","0","1","6","12","410","433","32.7985657097499",NA,NA,NA,NA,NA,NA,"1016.098",NA,47.5672304,-20.8406851,AMBOHIMANGA DU SUD_AMBOHIMIRANTY
w690653948,"45.9438613060347","7","0","1","2","8","12","291.8","280","23.9687355049596",NA,NA,NA,NA,NA,NA,"1624.79",NA,47.5672726,-20.8468392,ANALAMPASINA_AMBOHIMALAZA
w690653949,"100","6","0","1","2","3","9","376.75","359.5","27.9704157812457",NA,NA,NA,NA,NA,NA,"899.5761",NA,47.5607177,-20.8480359,ANALAMPASINA_AMBOHIMALAZA
